,Label,Accuracy,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
1,con,0.376689881196231,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,accuracy_per_label
2,pro,0.430973941970061,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,accuracy_per_label
0,O,0.8677111874348783,c9ad38a6f629413ca4b38d01f2fe97a8,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:08:00.514000+00:00,sequential-representation-least-confidence,accuracy_per_label
1,con,0.4125358459647685,c9ad38a6f629413ca4b38d01f2fe97a8,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:08:00.514000+00:00,sequential-representation-least-confidence,accuracy_per_label
2,pro,0.4448345961929403,c9ad38a6f629413ca4b38d01f2fe97a8,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:08:00.514000+00:00,sequential-representation-least-confidence,accuracy_per_label
0,O,0.9133253579284528,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,accuracy_per_label
1,con,0.3615321589512494,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,accuracy_per_label
2,pro,0.3812603954906671,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,accuracy_per_label
0,O,0.8805618801373828,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
1,con,0.3330602212208111,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
2,pro,0.3768249861393458,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
0,O,0.887122293829352,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,accuracy_per_label
1,con,0.3760753789430561,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,accuracy_per_label
2,pro,0.4252448715579375,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,accuracy_per_label
0,O,0.8829159109327365,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,accuracy_per_label
1,con,0.3785333879557558,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,accuracy_per_label
2,pro,0.4385510996119017,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,accuracy_per_label
0,O,0.869409176861035,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,accuracy_per_label
1,con,0.3461696026218763,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,accuracy_per_label
2,pro,0.4023285899094437,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,accuracy_per_label
0,O,0.8595299656543048,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,accuracy_per_label
1,con,0.3430970913560016,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,accuracy_per_label
2,pro,0.4017741637405285,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,accuracy_per_label
0,O,0.862617219156408,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,accuracy_per_label
1,con,0.396763621466612,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,accuracy_per_label
2,pro,0.4152652005174644,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,accuracy_per_label
0,O,0.8617296337745534,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,accuracy_per_label
1,con,0.3961491192134371,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,accuracy_per_label
2,pro,0.3836629088892995,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,accuracy_per_label
0,O,0.8686759541542854,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,accuracy_per_label
1,con,0.3033592789840229,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,accuracy_per_label
2,pro,0.5000924043614858,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,accuracy_per_label
0,O,0.8738856944390846,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
1,con,0.2908643998361327,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
2,pro,0.3505821474773609,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
0,O,0.8779377146605951,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,accuracy_per_label
1,con,0.3672675133142155,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,accuracy_per_label
2,pro,0.4200702273147292,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,accuracy_per_label
0,O,0.8970786863736349,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,accuracy_per_label
1,con,0.3717738631708316,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,accuracy_per_label
2,pro,0.4156348179634079,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,accuracy_per_label
0,O,0.8884343765677459,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,accuracy_per_label
1,con,0.4016796394920114,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,accuracy_per_label
2,pro,0.4176677139160968,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,accuracy_per_label
0,O,0.8947246555782812,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,accuracy_per_label
1,con,0.454117165096272,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,accuracy_per_label
2,pro,0.323045647754574,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,accuracy_per_label
0,O,0.8963840543356616,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,accuracy_per_label
1,con,0.3957394510446538,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,accuracy_per_label
2,pro,0.358528922565145,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,accuracy_per_label
0,O,0.8547061320572685,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,accuracy_per_label
1,con,0.419705038918476,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,accuracy_per_label
2,pro,0.4949177601182776,4c4a3d3fef724b84acef8089ac4fdcb2,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 10:47:22.559000+00:00,max-tag-count,accuracy_per_label
0,O,0.8937212981900976,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,accuracy_per_label
1,con,0.3861122490782466,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,accuracy_per_label
2,pro,0.3953058584365182,f715ee03fda44c57a122a8b43c2acabf,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:24:59.871000+00:00,diversity,accuracy_per_label
0,O,0.8708370316057578,0e1cf75431a24beca0de319fcfcc133c,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:03:50.091000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
1,con,0.3820155673904137,0e1cf75431a24beca0de319fcfcc133c,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:03:50.091000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
2,pro,0.4385510996119017,0e1cf75431a24beca0de319fcfcc133c,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:03:50.091000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
0,O,0.8486088063906148,cd4d196e50654b01849463e9157989b4,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:09:32.700000+00:00,tag-flip-historical,accuracy_per_label
1,con,0.4016796394920114,cd4d196e50654b01849463e9157989b4,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:09:32.700000+00:00,tag-flip-historical,accuracy_per_label
2,pro,0.4788394012197375,cd4d196e50654b01849463e9157989b4,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:09:32.700000+00:00,tag-flip-historical,accuracy_per_label
0,O,0.8635819858758153,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,accuracy_per_label
1,con,0.3992216304793117,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,accuracy_per_label
2,pro,0.4525965625577527,b4bf60004d214d1eba1a08d530c011f9,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:05:37.988000+00:00,round-robin-highest-confidence,accuracy_per_label
0,O,0.8887431019179562,0b0088625f1743e8b1580ce112052701,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:27:25.318000+00:00,representative-diversity,accuracy_per_label
1,con,0.3764850471118394,0b0088625f1743e8b1580ce112052701,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:27:25.318000+00:00,representative-diversity,accuracy_per_label
2,pro,0.3718351506191092,0b0088625f1743e8b1580ce112052701,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:27:25.318000+00:00,representative-diversity,accuracy_per_label
0,O,0.882066916219658,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,accuracy_per_label
1,con,0.3977877918885703,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,accuracy_per_label
2,pro,0.4442801700240251,2329d7bc56be404c8786a787562b3032,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:21:11.275000+00:00,fluctuation-historical-sequence,accuracy_per_label
0,O,0.880986377493922,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,accuracy_per_label
1,con,0.3449405981155264,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,accuracy_per_label
2,pro,0.4160044354093513,5055219565c74bd8bbd74542bbdb2f23,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 21:46:55.337000+00:00,sequential-representation-least-confidence,accuracy_per_label
0,O,0.9033303747153938,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,accuracy_per_label
1,con,0.3105284719377304,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,accuracy_per_label
2,pro,0.4014045462945851,00e382f95303483896830529431f431c,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:53:41.833000+00:00,diversity,accuracy_per_label
0,O,0.8760853625593331,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,accuracy_per_label
1,con,0.4457189676362146,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,accuracy_per_label
2,pro,0.3999260765108113,6668bf33ad3c48199b4192c874f7c4e7,85f79a874c0447aa9372d8d923b1445f,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 09:54:36.601000+00:00,max-tag-count,accuracy_per_label
0,O,0.8871994751669047,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
1,con,0.3133961491192134,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
2,pro,0.3620402883016078,64aa44059f374e008adbef1ad3f1343e,6866385622e74dd89081991c2ca5cb84,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 19:31:30.727000+00:00,k-means-cluster-based-bert-km,accuracy_per_label
0,O,0.9373287539073052,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,accuracy_per_label
1,con,0.311347808275297,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,accuracy_per_label
2,pro,0.2993901312141933,91dae233a8944e6283dd61f018f614d8,ed9e720305e34aa68c56a6b1f3a4c9a5,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 14:33:21.383000+00:00,tag-flip-historical,accuracy_per_label
0,O,0.7918419326206924,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,accuracy_per_label
1,con,0.4629250307251126,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,accuracy_per_label
2,pro,0.4246904453890223,78aa9612c73c425db1a67c9be949a92d,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-02 23:05:37.550000+00:00,representative-diversity,accuracy_per_label
0,O,0.9104310577702311,7ad44176643a4a5f8e79b9c7d1ba5538,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:30:18.009000+00:00,diversity,accuracy_per_label
1,con,0.2922982384268742,7ad44176643a4a5f8e79b9c7d1ba5538,ffbfa44b286148e69210d49f93566e84,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 22:30:18.009000+00:00,diversity,accuracy_per_label
